,Home,HFG%,H3P%,HFT%,HORB,HTOV,HAST,HPTS,Away,AFG%,A3P%,AFT%,AORB,ATOV,AAST,APTS,HRFG%,HR3P%,HRFT%,HRO,HRT,HRS,HRP,ARFG%,AR3P%,ARFT%,ARO,ART,ARS,ARP,Winner,Home_elo_before,Away_elo_before,Home_elo_after,Away_elo_after,Home_sm_before,Away_sm_before,Home_sm_after,Away_sm_after
829,GSW,.420,.462,.722,9,10,11,93,SAC,.434,.452,.706,11,7,13,98,0.4958183990442055,0.38666666666666666,0.8458333333333333,7.7,7.9,14.3,114.9,0.4402234636871508,0.34814814814814815,0.8197674418604651,10.4,6.4,11.1,102.3,A,1628.149174245985,1344.6310266784894,1612.9227478734097,1359.8574530510648,1126.2285482866166,663.3630432902459,1105.3324298614289,684.2591617154337
830,LAL,.421,.474,.818,7,5,20,91,MIA,.383,.278,.714,12,14,11,92,0.47581552305961755,0.396011396011396,0.7589285714285714,9.7,8.2,14.2,115.5,0.46455834242093785,0.36454849498327757,0.7236842105263158,11.6,9.7,12.5,112.6,A,1503.2116757091264,1501.4498401001408,1499.1435347135468,1505.5179810957204,889.4207410045648,904.2520163287921,885.5966389322228,908.0761184011341
831,MIL,.477,.440,.906,9,12,12,122,ATL,.459,.333,.964,8,7,19,117,0.4729891956782713,0.37344398340248963,0.7854251012145749,9.3,9.4,14.2,107.2,0.4282380396732789,0.32407407407407407,0.7870370370370371,9.0,8.8,16.5,100.9,H,1466.3482293108366,1373.562142496594,1471.1902296583114,1368.7201421491193,886.596387123808,712.4059446292299,889.9120946204409,709.0902371325969
832,NOP,.494,.333,.917,6,4,12,101,HOU,.419,.366,.778,13,8,7,107,0.4806282722513089,0.3682170542635659,0.8520710059171598,9.2,8.0,13.0,115.7,0.46266829865361075,0.35384615384615387,0.788235294117647,9.7,8.8,13.9,109.5,A,1503.9706512925752,1714.644593488186,1500.9369931420338,1717.6782516387275,929.2054016799865,1230.4094702344446,927.3348705816569,1232.2800013327742
833,WAS,.541,.500,.826,6,9,14,109,IND,.453,.500,.800,10,6,15,102,0.4700352526439483,0.396,0.7816593886462883,11.5,7.2,15.2,107.8,0.4396751740139211,0.35064935064935066,0.7817258883248731,10.6,10.8,14.3,99.3,H,1550.7674276807397,1523.541725267908,1558.3569933639294,1515.9521595847184,973.4108414884938,935.6027908576064,980.691508727316,928.3221236187842
834,CHI,.451,.471,.733,11,4,12,109,CLE,.506,.351,.650,11,4,13,114,0.44493882091212456,0.3538961038961039,0.75,8.8,9.1,11.9,106.2,0.4728950403690888,0.3322784810126582,0.7295918367346939,8.3,7.2,12.3,106.8,A,1394.7546699471632,1474.7609900150421,1389.6373244461392,1479.878335516066,720.6409440719684,897.7261012103818,717.3721452249882,900.994900057362
835,MEM,.407,.406,.786,14,5,11,101,DEN,.368,.273,.724,18,10,7,94,0.43683589138134593,0.3347457627118644,0.7487437185929648,9.9,7.5,14.4,96.8,0.4976689976689977,0.3829113924050633,0.7848101265822784,9.0,8.8,15.2,116.1,H,1300.4889637966726,1521.9870992668864,1316.4720684815545,1506.0039945820045,650.0527446369385,942.3972200028362,668.5728473784646,923.8771172613101
836,SAS,.510,.231,.929,14,11,5,117,MIN,.481,.583,.800,10,3,16,101,0.45106861642294716,0.34649122807017546,0.7787610619469026,9.9,8.4,11.5,105.7,0.47766323024054985,0.33476394849785407,0.8354430379746836,10.2,6.5,10.9,111.0,H,1499.1915191616267,1553.8913348058804,1516.189177087817,1536.8936768796902,920.6753211804208,996.3311461254717,938.8476192420902,978.1588480638023
837,UTA,.446,.250,.816,8,8,15,103,SAC,.430,.667,.643,3,11,13,97,0.45901639344262296,0.3289902280130293,0.73568281938326,9.5,7.6,16.4,99.6,0.43891402714932126,0.3442028985507246,0.8255813953488372,9.8,6.6,11.3,101.3,H,1604.944749208816,1359.8574530510648,1607.4803961032894,1357.3218061565913,1051.0008705290986,684.2591617154337,1052.2924862268778,682.9675460176546
838,POR,.437,.258,.889,9,8,11,100,DET,.388,.400,.750,8,6,12,87,0.454337899543379,0.4,0.8087649402390438,11.3,6.8,12.8,112.7,0.43163841807909603,0.35507246376811596,0.71,12.2,8.3,13.8,100.4,H,1601.765951800827,1418.558185912899,1607.2873952167643,1413.0367424969618,1032.8042278763912,833.6837879696074,1037.9023330630857,828.5856827829128
839,TOR,.568,.500,.783,8,5,19,125,OKC,.557,.476,.706,14,11,17,132,0.4735023041474654,0.3554913294797688,0.8210116731517509,11.0,7.5,13.0,115.6,0.4511784511784512,0.35714285714285715,0.7609756097560976,12.0,8.4,14.5,107.5,A,1685.0056176081612,1558.113715804366,1672.3670170988325,1570.7523163136943,1203.1707345312875,988.4085191403292,1187.4275620497856,1004.1516916218311
840,NOP,.500,.333,.800,5,9,10,108,BOS,.402,.346,.500,9,8,12,89,0.476038338658147,0.356,0.85,8.6,7.1,13.1,111.9,0.4576271186440678,0.3925233644859813,0.7876106194690266,10.8,7.4,13.1,111.4,H,1500.9369931420338,1556.5676614771867,1520.107917162988,1537.3967374562324,927.3348705816569,998.3846071021779,947.476065856944,978.2434118268908
841,MIN,.523,.500,.769,14,7,12,120,HOU,.551,.457,.750,8,7,11,129,0.4781609195402299,0.35585585585585583,0.8205128205128205,10.3,6.5,11.7,110.3,0.453781512605042,0.3484848484848485,0.7842323651452282,9.9,8.9,12.8,108.3,A,1536.8936768796902,1717.6782516387275,1532.4543062666266,1722.117622251791,978.1588480638023,1232.2800013327742,975.1167293914754,1235.3221200051012
842,LAC,.449,.391,.741,8,8,8,109,POR,.500,.483,.800,8,7,13,122,0.49310344827586206,0.3253968253968254,0.7386363636363636,10.3,7.8,14.4,113.5,0.4494252873563218,0.389937106918239,0.8081632653061225,10.9,6.7,12.6,110.4,A,1533.0615929124579,1607.2873952167643,1523.929633581903,1616.419354547319,946.7927968366406,1037.9023330630857,938.3004229845062,1046.3947069152202
843,CLE,.494,.395,.852,12,4,13,124,MIL,.511,.258,.950,8,11,15,117,0.4735632183908046,0.34591194968553457,0.7360406091370558,8.8,7.1,12.3,107.9,0.47509113001215064,0.3900414937759336,0.788,9.3,9.6,14.1,107.3,H,1479.878335516066,1471.1902296583114,1488.024153784955,1463.0444113894225,900.994900057362,889.9120946204409,909.067821388337,881.8391732894659
844,IND,.494,.286,.947,9,9,6,110,LAL,.442,.242,.696,14,4,13,100,0.437862950058072,0.37446808510638296,0.7936507936507936,10.7,10.8,14.6,99.2,0.47368421052631576,0.39457831325301207,0.7699115044247787,9.2,8.2,15.2,113.3,H,1515.9521595847184,1499.1435347135468,1525.696974513486,1489.3987197847791,928.3221236187842,885.5966389322228,937.1288536974542,876.7899088535528
845,MIA,.549,.556,.630,7,5,11,149,DEN,.460,.474,.838,11,10,13,141,0.45625692137320045,0.35646687697160884,0.7314814814814815,11.5,9.9,12.3,109.5,0.4859484777517564,0.375,0.7892561983471075,9.6,8.5,14.6,114.1,H,1505.5179810957204,1506.0039945820045,1514.6135290493532,1496.9084466283716,908.0761184011341,923.8771172613101,917.6895840239677,914.2636516384765
846,NYK,.448,.314,.765,15,6,16,110,CHI,.359,.100,.742,14,9,11,92,0.47240618101545256,0.3135593220338983,0.7456647398843931,11.0,7.3,13.2,105.9,0.4471635150166852,0.3805031446540881,0.7437185929648241,9.5,9.0,12.5,107.3,H,1322.4426907141706,1389.6373244461392,1341.6131317046897,1370.46688345562,694.6013701523924,717.3721452249882,711.129734993117,700.8437803842636
847,SAS,.402,.348,.714,11,6,14,89,GSW,.405,.158,.750,2,7,15,75,0.45222222222222225,0.33613445378151263,0.8009950248756219,10.2,9.1,11.3,105.5,0.49033816425120774,0.39792387543252594,0.8284518828451883,7.8,8.1,13.8,112.5,H,1516.189177087817,1612.9227478734097,1533.9137319981787,1595.1981929630479,938.8476192420902,1105.3324298614289,960.2971328658347,1083.8829162376844
848,SAC,.455,.261,.444,8,7,13,90,DET,.468,.483,.818,6,6,9,106,0.4345372460496614,0.36727272727272725,0.8034682080924855,9.3,7.2,11.2,101.0,0.42727272727272725,0.3656716417910448,0.7185929648241206,11.8,8.5,13.7,99.3,A,1357.3218061565913,1413.0367424969618,1346.0030341613085,1424.3555144922445,682.9675460176546,828.5856827829128,675.3645538155946,836.1886749849729
849,ORL,.411,.360,.600,10,13,12,86,TOR,.455,.389,.529,6,7,17,93,0.4437726723095526,0.35738831615120276,0.7680412371134021,7.3,7.8,15.3,98.7,0.4819557625145518,0.37719298245614036,0.8070866141732284,11.3,7.3,13.7,116.2,A,1371.2475260403594,1672.3670170988325,1369.211542295615,1674.403000843577,736.7213505279418,1187.4275620497856,735.8619360693145,1188.2869765084129
850,BOS,.414,.361,.938,11,6,17,100,OKC,.412,.370,.655,8,6,13,99,0.45485714285714285,0.379746835443038,0.7466666666666667,10.6,7.8,13.5,108.4,0.46248600223964165,0.36038961038961037,0.7441860465116279,12.4,8.9,15.1,109.7,H,1537.3967374562324,1570.7523163136943,1541.946923706202,1566.2021300637248,978.2434118268908,1004.1516916218311,982.6780864566756,999.7170169920463
851,MIN,.523,.400,.958,6,5,11,123,LAC,.430,.333,.808,11,4,10,109,0.4838337182448037,0.38073394495412843,0.7991266375545851,10.6,6.7,11.9,110.4,0.48794489092996557,0.3292181069958848,0.7276264591439688,10.3,7.7,13.8,111.7,H,1532.4543062666266,1523.929633581903,1544.9154985978919,1511.4684412506379,975.1167293914754,938.3004229845062,986.2914636255774,927.1256887504042
852,NOP,.527,.400,.600,9,5,9,115,DAL,.478,.286,.818,9,4,8,105,0.4819277108433735,0.3670886075949367,0.84472049689441,7.8,7.1,12.6,110.3,0.4492588369441277,0.3618421052631579,0.775609756097561,9.6,7.6,12.7,105.7,H,1520.107917162988,1442.9135406901707,1527.7452798995848,1435.276177953574,947.476065856944,816.6502898500254,953.4911922087896,810.6351634981798
853,UTA,.371,.176,.880,12,8,16,94,ATL,.404,.273,.737,11,7,13,99,0.46134347275031684,0.3300653594771242,0.7440944881889764,9.5,7.7,16.0,101.8,0.4357476635514019,0.3230769230769231,0.8169642857142857,8.4,8.8,17.2,103.4,A,1607.4803961032894,1368.7201421491193,1593.5952707575557,1382.605267494853,1052.2924862268778,709.0902371325969,1035.253608853506,726.1291145059687
854,POR,.494,.393,.741,10,6,8,111,HOU,.481,.528,.690,7,3,9,115,0.45485714285714285,0.3993808049535604,0.8007968127490039,11.1,6.3,12.7,112.6,0.4651442307692308,0.36432160804020103,0.7817460317460317,9.8,8.1,12.4,111.6,A,1616.419354547319,1722.117622251791,1612.3093112091344,1726.2276655899757,1046.3947069152202,1235.3221200051012,1043.6248626428219,1238.0919642774995
855,CLE,.603,.625,.821,4,3,9,132,TOR,.534,.441,.870,10,4,6,129,0.47701149425287354,0.3486238532110092,0.7277227722772277,9.3,6.2,11.8,109.1,0.47546728971962615,0.37058823529411766,0.7741935483870968,11.3,7.0,13.6,113.2,H,1488.024153784955,1674.403000843577,1497.8157487421306,1664.6114058864014,909.067821388337,1188.2869765084129,921.0612534409121,1176.293544455838
856,PHI,.548,.355,.800,4,8,14,119,MEM,.404,.333,.800,15,6,13,105,0.45161290322580644,0.35962145110410093,0.7265917602996255,12.2,6.9,16.6,106.4,0.4339622641509434,0.33852140077821014,0.7476190476190476,10.4,7.3,13.6,98.0,H,1550.0277045667333,1316.4720684815545,1554.509369977692,1311.990403070596,1015.549348752952,668.5728473784646,1017.9550239945564,666.1671721368602
857,MIA,.556,.441,.737,5,9,7,119,NYK,.438,.323,.833,13,6,14,98,0.4661572052401747,0.378125,0.7129629629629629,10.8,8.9,12.4,112.9,0.4684385382059801,0.3170731707317073,0.7396449704142012,10.9,7.2,14.0,104.9,H,1514.6135290493532,1341.6131317046897,1522.6452910291318,1333.5813697249112,917.6895840239677,711.129734993117,924.4796289086705,704.3396901084142
858,CHI,.438,.342,.786,9,12,15,102,DEN,.614,.571,.813,8,9,17,135,0.4373601789709172,0.3375796178343949,0.7534883720930232,9.8,9.4,12.3,105.0,0.48212226066897346,0.39143730886850153,0.7951807228915663,9.6,8.4,13.9,116.2,A,1370.46688345562,1496.9084466283716,1356.60141551602,1510.7739145679716,700.8437803842636,914.2636516384765,691.7760599554746,923.3313720672655
859,MIL,.549,.308,.706,8,10,14,120,LAC,.523,.500,.759,16,12,19,127,0.48081534772182255,0.37398373983739835,0.7933884297520661,9.3,9.7,14.0,108.6,0.47885714285714287,0.3360995850622407,0.7341269841269841,10.1,6.9,13.0,110.4,A,1463.0444113894225,1511.4684412506379,1456.0669482568069,1518.4459043832535,881.8391732894659,927.1256887504042,874.7728115759114,934.1920504639586
860,NOP,.430,.348,.833,10,4,18,96,IND,.366,.318,.944,15,13,14,92,0.48717948717948717,0.375,0.8271604938271605,7.6,6.8,12.0,109.5,0.44522144522144524,0.3705357142857143,0.8138297872340425,10.5,10.4,12.8,100.0,H,1527.7452798995848,1525.696974513486,1534.0220781224734,1519.4201762905975,953.4911922087896,937.1288536974542,959.4400671499125,931.1799787563314
861,SAS,.494,.304,.722,12,7,15,98,WAS,.422,.320,.750,9,11,12,90,0.4486607142857143,0.32644628099173556,0.7947368421052632,10.3,8.6,11.8,103.4,0.46926713947990545,0.39591836734693875,0.7791666666666667,11.1,7.2,14.7,107.8,H,1533.9137319981787,1558.3569933639294,1543.8245533240477,1548.4461720380605,960.2971328658347,980.691508727316,970.0682054777124,970.9204361154383
862,ORL,.407,.303,.636,7,10,10,98,PHI,.472,.405,.792,11,7,16,118,0.437125748502994,0.34965034965034963,0.7897727272727273,7.5,8.3,15.2,96.9,0.4644149577804584,0.3706070287539936,0.7366412213740458,10.3,7.1,16.3,107.9,A,1369.211542295615,1554.509369977692,1361.9064665994895,1561.8144456738173,735.8619360693145,1017.9550239945564,731.4604490096374,1022.3565110542336
863,HOU,.354,.235,.643,12,9,12,100,DET,.421,.158,.526,16,9,15,96,0.47094430992736075,0.38618925831202044,0.7665369649805448,9.5,7.3,12.3,112.6,0.43583815028901735,0.38181818181818183,0.7263681592039801,11.1,8.0,13.3,100.5,H,1726.2276655899757,1424.3555144922445,1727.7518672275583,1422.831312854662,1238.0919642774995,836.1886749849729,1238.953457904212,835.3271813582604
864,NOP,.547,.250,.818,8,13,9,128,LAL,.494,.436,.786,7,4,16,125,0.48004561003420754,0.37554585152838427,0.8304093567251462,7.4,6.5,12.6,107.0,0.46551724137931033,0.37349397590361444,0.7652173913043478,9.6,7.8,14.2,111.0,H,1534.0220781224734,1489.3987197847791,1538.730494701247,1484.6903032060056,959.4400671499125,876.7899088535528,963.4595181623528,872.7704578411125
865,DAL,.494,.531,.786,8,5,14,112,UTA,.529,.414,.938,8,11,11,119,0.45588235294117646,0.3618421052631579,0.7722772277227723,10.0,7.4,12.0,107.2,0.45775535939470363,0.3181818181818182,0.7549407114624506,9.8,7.9,16.5,101.5,A,1435.276177953574,1593.5952707575557,1430.9942559487492,1597.8771927623804,810.6351634981798,1035.253608853506,807.5637931905868,1038.324979161099
866,SAC,.462,.476,1.000,12,8,13,105,ATL,.393,.333,.667,6,7,12,90,0.435665914221219,0.36231884057971014,0.7724550898203593,9.5,6.5,11.3,100.1,0.4332171893147503,0.3323076923076923,0.8080357142857143,8.7,8.6,17.4,103.5,H,1346.0030341613085,1382.605267494853,1361.328397424444,1367.2799042317176,675.3645538155946,726.1291145059687,691.4339137124477,710.0597546091155
867,IND,.462,.355,.857,14,6,9,109,LAC,.553,.385,.714,5,4,14,104,0.43663594470046085,0.3652173913043478,0.8352272727272727,10.7,10.5,12.8,98.9,0.4852607709750567,0.3588709677419355,0.7404580152671756,11.3,7.5,13.3,113.9,H,1519.4201762905975,1518.4459043832535,1526.4323523860653,1511.4337282877857,931.1799787563314,934.1920504639586,938.2955088411927,927.0765203790972
868,WAS,.475,.500,.714,8,3,17,100,DEN,.435,.500,.944,7,5,10,108,0.4637336504161712,0.392,0.782051282051282,11.1,7.4,14.8,106.1,0.48916761687571264,0.4176470588235294,0.7907949790794979,9.8,7.6,13.4,118.9,A,1548.4461720380605,1510.7739145679716,1538.0736307173736,1521.1464558886585,970.9204361154383,923.3313720672655,960.1969746604158,934.054833522288
869,NYK,.435,.429,.706,10,9,10,104,MIN,.467,.385,.875,6,6,14,108,0.4654017857142857,0.328,0.7391304347826086,10.9,6.8,14.0,103.5,0.49417249417249415,0.3824884792626728,0.8185654008438819,9.6,6.6,12.0,112.5,A,1333.5813697249112,1544.9154985978919,1331.1086088848306,1547.3882594379725,704.3396901084142,986.2914636255774,702.6389782436769,987.9921754903147
870,CHI,.414,.462,.913,17,3,14,105,MIL,.494,.500,.895,7,8,5,118,0.43449048152295633,0.3434650455927052,0.7607655502392344,10.3,10.1,12.4,104.8,0.4964788732394366,0.3709677419354839,0.7835497835497836,9.5,10.0,14.1,111.9,A,1356.60141551602,1456.0669482568069,1348.4150378685313,1464.2533259042957,691.7760599554746,874.7728115759114,686.2488270546262,880.3000444767598
871,OKC,.429,.308,.758,12,7,11,105,MIA,.391,.433,.900,8,4,10,99,0.4707865168539326,0.37209302325581395,0.7443946188340808,11.8,8.7,14.9,111.6,0.47650273224043715,0.38837920489296635,0.7101449275362319,10.2,8.6,11.6,114.6,H,1566.2021300637248,1522.6452910291318,1572.7425741141255,1516.104846978731,999.7170169920463,924.4796289086705,1005.455512007187,918.7411338935298
872,SAS,.511,.412,.852,11,9,13,124,UTA,.489,.393,.793,5,10,15,120,0.4486301369863014,0.32217573221757323,0.788659793814433,10.2,8.6,12.2,101.6,0.4672435105067985,0.3344155844155844,0.7692307692307693,9.9,8.4,15.4,104.9,H,1543.8245533240477,1597.8771927623804,1551.45493344728,1590.2468126391482,970.0682054777124,1038.324979161099,978.0554570631558,1030.3377275756554
873,POR,.440,.242,.800,11,8,8,100,BOS,.455,.611,.923,9,5,13,105,0.4518348623853211,0.3943217665615142,0.7969348659003831,11.1,5.9,11.8,112.1,0.44811858608893956,0.3706070287539936,0.7713004484304933,10.7,7.6,14.1,107.4,A,1612.3093112091344,1541.946923706202,1603.3622739039497,1550.8939610113866,1043.6248626428219,982.6780864566756,1034.9421606681199,991.3607884313775
874,GSW,.452,.400,.909,10,8,7,106,ATL,.440,.344,.450,5,5,11,94,0.4715151515151515,0.3674911660777385,0.832579185520362,7.7,8.0,13.8,106.6,0.4275782155272306,0.3424242424242424,0.8116591928251121,8.7,8.4,16.4,103.2,H,1595.1981929630479,1367.2799042317176,1599.3740741376846,1363.104023057081,1083.8829162376844,710.0597546091155,1085.7488169373446,708.1938539094555
875,PHI,.477,.351,.639,7,9,15,120,MIN,.385,.261,.737,13,7,14,108,0.4605263157894737,0.37383177570093457,0.7609561752988048,10.6,7.1,17.0,108.1,0.4922526817640048,0.3942307692307692,0.8353909465020576,9.2,6.6,12.3,111.1,H,1561.8144456738173,1547.3882594379725,1572.8405290818234,1536.3621760299663,1022.3565110542336,987.9921754903147,1032.5649004175718,977.7837861269766
876,DET,.494,.381,.833,12,6,13,117,CHI,.402,.314,.667,14,10,12,95,0.43352601156069365,0.3591549295774648,0.702020202020202,10.5,8.0,13.9,99.1,0.4287317620650954,0.35060975609756095,0.7830188679245284,10.9,9.4,12.5,104.5,H,1422.831312854662,1348.4150378685313,1435.8710629301943,1335.375287792999,835.3271813582604,686.2488270546262,844.6425752368712,676.9334331760155
877,HOU,.484,.383,.750,5,10,19,114,NOP,.396,.286,.750,12,10,16,91,0.4594272076372315,0.366412213740458,0.7411764705882353,9.7,7.1,12.5,110.3,0.48127128263337116,0.3524229074889868,0.8372093023255814,7.6,6.9,12.4,107.2,H,1727.7518672275583,1538.730494701247,1735.6614130015523,1530.8209489272529,1238.953457904212,963.4595181623528,1243.9862401892976,958.4267358772671
878,MEM,.417,.172,.818,11,7,10,93,LAL,.407,.342,.680,11,7,11,100,0.43037974683544306,0.3486590038314176,0.7474747474747475,11.4,7.5,13.9,98.7,0.45671981776765375,0.3654970760233918,0.7629310344827587,9.7,7.3,14.5,110.4,A,1311.990403070596,1484.6903032060056,1307.9975620302184,1488.683144246383,666.1671721368602,872.7704578411125,662.797346306401,876.1402836715718
879,MIL,.488,.333,.722,9,6,10,106,SAS,.446,.235,.810,20,4,12,103,0.506993006993007,0.38735177865612647,0.7935779816513762,8.8,9.9,13.1,114.1,0.45517241379310347,0.3407079646017699,0.7910447761194029,10.1,8.5,11.9,102.8,H,1464.2533259042957,1551.45493344728,1471.740700724653,1543.9675586269227,880.3000444767598,978.0554570631558,888.0277581562585,970.3277433836571
880,IND,.489,.348,.810,10,12,17,113,MIA,.477,.400,.786,7,10,17,107,0.43891402714932126,0.3686440677966102,0.8253012048192772,11.0,10.1,12.1,100.0,0.46747519294377066,0.401840490797546,0.7251184834123223,9.6,8.4,11.5,113.2,H,1526.4323523860653,1516.104846978731,1533.8738119104512,1508.6633874543452,938.2955088411927,918.7411338935298,945.4810750458117,911.5555676889107
881,SAC,.463,.269,1.000,7,7,14,93,BOS,.556,.545,.706,3,9,15,104,0.4438202247191011,0.3782771535580524,0.779874213836478,9.6,6.6,11.3,101.5,0.44831591173054586,0.3825503355704698,0.7782805429864253,10.5,7.0,14.3,105.8,A,1361.328397424444,1550.8939610113866,1356.5211882565047,1555.7011701793258,691.4339137124477,991.3607884313775,688.7513915440271,994.0433105997981
882,TOR,.446,.444,.571,13,3,14,106,LAC,.463,.444,.778,12,7,8,117,0.47502903600464574,0.375,0.7975708502024291,11.6,6.5,13.0,114.4,0.48331415420023016,0.3614457831325301,0.7341269841269841,10.4,6.5,13.6,111.5,A,1664.6114058864014,1511.4337282877857,1646.862187063443,1529.1829471107442,1176.293544455838,927.0765203790972,1154.078486629171,949.291578205764
883,WAS,.425,.316,.739,14,10,14,97,NYK,.466,.273,.867,10,10,14,101,0.4717208182912154,0.4105691056910569,0.7709251101321586,10.1,7.1,14.9,106.0,0.45964125560538116,0.33201581027667987,0.7337278106508875,10.9,7.0,13.6,102.8,A,1538.0736307173736,1331.1086088848306,1526.4471733519433,1342.7350662502608,960.1969746604158,702.6389782436769,947.2134432411775,715.6225096629151
